IE_XML_ID~IE_NAME~IP_PROP212~IP_PROP331~IP_PROP337~IP_PROP343~IP_PROP349~IP_PROP364~IP_PROP384~IP_PROP399~IP_PROP414~IP_PROP432~IP_PROP441~IP_PROP448~IP_PROP455~IP_PROP463~IP_PROP477~IP_PROP213~IP_PROP332~IP_PROP338~IP_PROP344~IP_PROP350~IP_PROP365~IP_PROP385~IP_PROP400~IP_PROP419~IP_PROP433~IP_PROP442~IP_PROP449~IP_PROP456~IP_PROP464~IP_PROP478~IP_PROP214~IP_PROP333~IP_PROP339~IP_PROP345~IP_PROP351~IP_PROP366~IP_PROP386~IP_PROP401~IP_PROP420~IP_PROP434~IP_PROP443~IP_PROP450~IP_PROP457~IP_PROP465~IP_PROP479~IP_PROP215~IP_PROP334~IP_PROP340~IP_PROP346~IP_PROP352~IP_PROP367~IP_PROP387~IP_PROP402~IP_PROP421~IP_PROP435~IP_PROP444~IP_PROP451~IP_PROP458~IP_PROP466~IP_PROP480~IP_PROP216~IP_PROP335~IP_PROP341~IP_PROP347~IP_PROP353~IP_PROP368~IP_PROP388~IP_PROP403~IP_PROP422~IP_PROP436~IP_PROP445~IP_PROP452~IP_PROP467~IP_PROP481~IP_PROP217~IP_PROP336~IP_PROP342~IP_PROP348~IP_PROP354~IP_PROP369~IP_PROP389~IP_PROP404~IP_PROP424~IP_PROP437~IP_PROP446~IP_PROP453~IP_PROP482~IP_PROP218~IP_PROP370~IP_PROP447~IP_PROP454~IP_PROP219~IP_PROP220~IP_PROP221~IP_PROP222~IP_PROP223~IP_PROP224~IP_PROP225~IP_PROP226~IP_PROP227~IP_PROP228~IP_PROP261~IP_PROP278~IP_PROP239~IP_PROP288~IP_PROP240~IP_PROP241~IP_PROP242~IP_PROP243~IP_PROP244~IP_PROP274~IP_PROP245~IP_PROP246~IP_PROP247~IP_PROP248~IP_PROP249~IP_PROP250~IP_PROP251~IP_PROP252~IP_PROP253~IP_PROP254~IP_PROP255~IP_PROP256~IP_PROP257~IP_PROP258~IP_PROP275~IP_PROP276~IP_PROP277~IP_PROP279~IP_PROP280~IP_PROP281~IP_PROP282~IP_PROP283~IP_PROP284~IP_PROP285~IP_PROP286~IP_PROP287~IP_PROP289~IP_PROP290~IP_PROP291~IP_PROP292~IP_PROP293~IP_PROP294~IP_PROP295~IP_PROP296~IP_PROP297~IP_PROP298~IP_PROP299~IP_PROP300~IP_PROP301~IP_PROP302~IP_PROP303~IP_PROP304~IP_PROP305~IP_PROP306~IP_PROP307~IP_PROP308~IP_PROP309~IP_PROP310~IP_PROP311~IP_PROP312~IP_PROP313~IP_PROP314~IP_PROP315~IP_PROP316~IP_PROP317~IP_PROP318~IP_PROP319~IP_PROP355~IP_PROP356~IP_PROP357~IP_PROP358~IP_PROP359~IP_PROP360~IP_PROP361~IP_PROP371~IP_PROP372~IP_PROP373~IP_PROP374~IP_PROP375~IP_PROP376~IP_PROP377~IP_PROP378~IP_PROP379~IP_PROP380~IP_PROP381~IP_PROP382~IP_PROP383~IP_PROP390~IP_PROP391~IP_PROP392~IP_PROP393~IP_PROP394~IP_PROP395~IP_PROP396~IP_PROP397~IP_PROP398~IP_PROP405~IP_PROP406~IP_PROP407~IP_PROP408~IP_PROP409~IP_PROP410~IP_PROP411~IP_PROP412~IP_PROP413~IP_PROP425~IP_PROP426~IP_PROP427~IP_PROP428~IP_PROP429~IP_PROP430~IP_PROP431~IP_PROP438~IP_PROP439~IP_PROP440~IP_PROP459~IP_PROP460~IP_PROP461~IP_PROP462~IP_PROP468~IP_PROP469~IP_PROP470~IP_PROP471~IP_PROP472~IP_PROP473~IP_PROP474~IP_PROP475~IP_PROP476~IP_PROP483~IP_PROP484~IP_PROP485~IP_PROP486~IP_PROP487~IP_PROP488~IP_PROP489~IP_PROP490~IP_PROP491~IP_PROP492~IP_PROP493~IP_PROP494~IP_PROP495~IP_PROP496~IP_PROP497~IP_PROP498~IP_PROP499~IP_PROP500~IP_PROP501~IP_PROP502~IP_PROP503~IP_PROP504~IP_PROP505~IP_PROP506~IP_PROP507~IP_PROP508~IP_PROP509~IP_PROP510~IP_PROP511~IP_PROP512~IP_PROP513~IP_PROP514~IP_PROP515~IP_PROP516~IP_PROP517~IP_PROP518~IP_PROP519~IP_PROP520~IP_PROP521~IP_PROP522~IP_PROP523~IP_PROP524~IP_PROP525~IP_PROP526~IP_PROP527~IP_PROP528~IP_PROP529~IP_PROP530~IP_PROP531~IP_PROP532~IP_PROP533~IP_PROP534~IP_PROP535~IP_PROP536~IP_PROP537~IP_PROP538~IP_PROP539~IP_PROP540~IP_PROP541~IP_PROP542~IP_PROP543~IP_PROP544~IP_PROP545~IP_PROP546~IP_PROP547~IP_PROP548~IP_PROP549~IP_PROP550~IP_PROP551~IP_PROP552~IP_PROP553~IP_PROP554~IP_PROP555~IP_PROP556~IP_PROP557~IP_PROP558~IP_PROP559~IP_PROP560~IP_PROP561~IP_PROP562~IP_PROP563~IP_PROP564~IP_PROP565~IC_GROUP0~IC_GROUP1~IC_GROUP2~CP_QUANTITY~CP_WEIGHT~CP_WIDTH~CP_HEIGHT~CP_LENGTH~CV_PRICE_1~CV_CURRENCY_1
4742~Автогрейдер John Deere 672G~477~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~1259~/upload/iblock/dda/dda3ec1cf0dba13fe2baa8a76de60039.jpg~1250~g~11801~6344~Да~Автогрейдер 672G~~138 кВт / 188 л.с.~~4,27~19105~426~21 228~45,2~~212~18 961~2,21~19 325~3,1~8,89~2,16~22~7,21~PowerTechTM 6068H~6~2100~848 Нм (при 1000 об/мин)~416,4~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~Строительная техника~Автогрейдеры~~0~0~0~0~0~~
4742~Автогрейдер John Deere 672G~477~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~1259~/upload/iblock/dda/dda3ec1cf0dba13fe2baa8a76de60039.jpg~1250~g~11801~6345~Да~Автогрейдер 672G~~138 кВт / 188 л.с.~~4,27~19105~426~21 228~45,2~~212~18 961~2,21~19 325~3,1~8,89~2,16~22~7,21~PowerTechTM 6068H~6~2100~848 Нм (при 1000 об/мин)~416,4~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~Строительная техника~Автогрейдеры~~0~0~0~0~0~~
4742~Автогрейдер John Deere 672G~477~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~1259~/upload/iblock/dda/dda3ec1cf0dba13fe2baa8a76de60039.jpg~1250~g~11803~6344~Да~Автогрейдер 672G~~138 кВт / 188 л.с.~~4,27~19105~426~21 228~45,2~~212~18 961~2,21~19 325~3,1~8,89~2,16~22~7,21~PowerTechTM 6068H~6~2100~848 Нм (при 1000 об/мин)~416,4~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~Строительная техника~Автогрейдеры~~0~0~0~0~0~~
4742~Автогрейдер John Deere 672G~477~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~1259~/upload/iblock/dda/dda3ec1cf0dba13fe2baa8a76de60039.jpg~1250~g~11803~6345~Да~Автогрейдер 672G~~138 кВт / 188 л.с.~~4,27~19105~426~21 228~45,2~~212~18 961~2,21~19 325~3,1~8,89~2,16~22~7,21~PowerTechTM 6068H~6~2100~848 Нм (при 1000 об/мин)~416,4~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~Строительная техника~Автогрейдеры~~0~0~0~0~0~~
4742~Автогрейдер John Deere 672G~477~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~6359~/upload/iblock/d1b/d1bdbde7cbadcf7c6cc8c7dc85c8da49.jpg~1250~g~11802~6344~Да~Автогрейдер 672G~~138 кВт / 188 л.с.~~4,27~19105~426~21 228~45,2~~212~18 961~2,21~19 325~3,1~8,89~2,16~22~7,21~PowerTechTM 6068H~6~2100~848 Нм (при 1000 об/мин)~416,4~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~Строительная техника~Автогрейдеры~~0~0~0~0~0~~
4742~Автогрейдер John Deere 672G~477~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~6359~/upload/iblock/d1b/d1bdbde7cbadcf7c6cc8c7dc85c8da49.jpg~1250~g~11802~6345~Да~Автогрейдер 672G~~138 кВт / 188 л.с.~~4,27~19105~426~21 228~45,2~~212~18 961~2,21~19 325~3,1~8,89~2,16~22~7,21~PowerTechTM 6068H~6~2100~848 Нм (при 1000 об/мин)~416,4~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~Строительная техника~Автогрейдеры~~0~0~0~0~0~~
4742~Автогрейдер John Deere 672G~477~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~6359~/upload/iblock/d1b/d1bdbde7cbadcf7c6cc8c7dc85c8da49.jpg~1250~g~11801~6344~Да~Автогрейдер 672G~~138 кВт / 188 л.с.~~4,27~19105~426~21 228~45,2~~212~18 961~2,21~19 325~3,1~8,89~2,16~22~7,21~PowerTechTM 6068H~6~2100~848 Нм (при 1000 об/мин)~416,4~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~Строительная техника~Автогрейдеры~~0~0~0~0~0~~
4742~Автогрейдер John Deere 672G~477~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~6359~/upload/iblock/d1b/d1bdbde7cbadcf7c6cc8c7dc85c8da49.jpg~1250~g~11801~6345~Да~Автогрейдер 672G~~138 кВт / 188 л.с.~~4,27~19105~426~21 228~45,2~~212~18 961~2,21~19 325~3,1~8,89~2,16~22~7,21~PowerTechTM 6068H~6~2100~848 Нм (при 1000 об/мин)~416,4~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~Строительная техника~Автогрейдеры~~0~0~0~0~0~~
4742~Автогрейдер John Deere 672G~477~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~6359~/upload/iblock/d1b/d1bdbde7cbadcf7c6cc8c7dc85c8da49.jpg~1250~g~11803~6344~Да~Автогрейдер 672G~~138 кВт / 188 л.с.~~4,27~19105~426~21 228~45,2~~212~18 961~2,21~19 325~3,1~8,89~2,16~22~7,21~PowerTechTM 6068H~6~2100~848 Нм (при 1000 об/мин)~416,4~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~Строительная техника~Автогрейдеры~~0~0~0~0~0~~
4742~Автогрейдер John Deere 672G~477~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~6359~/upload/iblock/d1b/d1bdbde7cbadcf7c6cc8c7dc85c8da49.jpg~1250~g~11803~6345~Да~Автогрейдер 672G~~138 кВт / 188 л.с.~~4,27~19105~426~21 228~45,2~~212~18 961~2,21~19 325~3,1~8,89~2,16~22~7,21~PowerTechTM 6068H~6~2100~848 Нм (при 1000 об/мин)~416,4~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~Строительная техника~Автогрейдеры~~0~0~0~0~0~~
4742~Автогрейдер John Deere 672G~477~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~6359~/upload/iblock/441/441e43d780d45731596e6799282b66ad.jpg~1250~g~11802~6344~Да~Автогрейдер 672G~~138 кВт / 188 л.с.~~4,27~19105~426~21 228~45,2~~212~18 961~2,21~19 325~3,1~8,89~2,16~22~7,21~PowerTechTM 6068H~6~2100~848 Нм (при 1000 об/мин)~416,4~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~Строительная техника~Автогрейдеры~~0~0~0~0~0~~
4742~Автогрейдер John Deere 672G~477~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~6359~/upload/iblock/441/441e43d780d45731596e6799282b66ad.jpg~1250~g~11802~6345~Да~Автогрейдер 672G~~138 кВт / 188 л.с.~~4,27~19105~426~21 228~45,2~~212~18 961~2,21~19 325~3,1~8,89~2,16~22~7,21~PowerTechTM 6068H~6~2100~848 Нм (при 1000 об/мин)~416,4~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~Строительная техника~Автогрейдеры~~0~0~0~0~0~~
4742~Автогрейдер John Deere 672G~477~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~6359~/upload/iblock/441/441e43d780d45731596e6799282b66ad.jpg~1250~g~11801~6344~Да~Автогрейдер 672G~~138 кВт / 188 л.с.~~4,27~19105~426~21 228~45,2~~212~18 961~2,21~19 325~3,1~8,89~2,16~22~7,21~PowerTechTM 6068H~6~2100~848 Нм (при 1000 об/мин)~416,4~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~Строительная техника~Автогрейдеры~~0~0~0~0~0~~
4742~Автогрейдер John Deere 672G~477~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~6359~/upload/iblock/441/441e43d780d45731596e6799282b66ad.jpg~1250~g~11801~6345~Да~Автогрейдер 672G~~138 кВт / 188 л.с.~~4,27~19105~426~21 228~45,2~~212~18 961~2,21~19 325~3,1~8,89~2,16~22~7,21~PowerTechTM 6068H~6~2100~848 Нм (при 1000 об/мин)~416,4~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~Строительная техника~Автогрейдеры~~0~0~0~0~0~~
4742~Автогрейдер John Deere 672G~477~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~6359~/upload/iblock/441/441e43d780d45731596e6799282b66ad.jpg~1250~g~11803~6344~Да~Автогрейдер 672G~~138 кВт / 188 л.с.~~4,27~19105~426~21 228~45,2~~212~18 961~2,21~19 325~3,1~8,89~2,16~22~7,21~PowerTechTM 6068H~6~2100~848 Нм (при 1000 об/мин)~416,4~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~Строительная техника~Автогрейдеры~~0~0~0~0~0~~
4742~Автогрейдер John Deere 672G~477~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~6359~/upload/iblock/441/441e43d780d45731596e6799282b66ad.jpg~1250~g~11803~6345~Да~Автогрейдер 672G~~138 кВт / 188 л.с.~~4,27~19105~426~21 228~45,2~~212~18 961~2,21~19 325~3,1~8,89~2,16~22~7,21~PowerTechTM 6068H~6~2100~848 Нм (при 1000 об/мин)~416,4~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~Строительная техника~Автогрейдеры~~0~0~0~0~0~~
4742~Автогрейдер John Deere 672G~477~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~6359~/upload/iblock/c05/c0530a37f1d36677ef7ff146b45c29ce.jpg~1250~g~11802~6344~Да~Автогрейдер 672G~~138 кВт / 188 л.с.~~4,27~19105~426~21 228~45,2~~212~18 961~2,21~19 325~3,1~8,89~2,16~22~7,21~PowerTechTM 6068H~6~2100~848 Нм (при 1000 об/мин)~416,4~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~Строительная техника~Автогрейдеры~~0~0~0~0~0~~
4742~Автогрейдер John Deere 672G~477~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~6359~/upload/iblock/c05/c0530a37f1d36677ef7ff146b45c29ce.jpg~1250~g~11802~6345~Да~Автогрейдер 672G~~138 кВт / 188 л.с.~~4,27~19105~426~21 228~45,2~~212~18 961~2,21~19 325~3,1~8,89~2,16~22~7,21~PowerTechTM 6068H~6~2100~848 Нм (при 1000 об/мин)~416,4~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~Строительная техника~Автогрейдеры~~0~0~0~0~0~~
4742~Автогрейдер John Deere 672G~477~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~6359~/upload/iblock/c05/c0530a37f1d36677ef7ff146b45c29ce.jpg~1250~g~11801~6344~Да~Автогрейдер 672G~~138 кВт / 188 л.с.~~4,27~19105~426~21 228~45,2~~212~18 961~2,21~19 325~3,1~8,89~2,16~22~7,21~PowerTechTM 6068H~6~2100~848 Нм (при 1000 об/мин)~416,4~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~Строительная техника~Автогрейдеры~~0~0~0~0~0~~
4742~Автогрейдер John Deere 672G~477~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~6359~/upload/iblock/c05/c0530a37f1d36677ef7ff146b45c29ce.jpg~1250~g~11801~6345~Да~Автогрейдер 672G~~138 кВт / 188 л.с.~~4,27~19105~426~21 228~45,2~~212~18 961~2,21~19 325~3,1~8,89~2,16~22~7,21~PowerTechTM 6068H~6~2100~848 Нм (при 1000 об/мин)~416,4~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~Строительная техника~Автогрейдеры~~0~0~0~0~0~~
4742~Автогрейдер John Deere 672G~477~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~6359~/upload/iblock/c05/c0530a37f1d36677ef7ff146b45c29ce.jpg~1250~g~11803~6344~Да~Автогрейдер 672G~~138 кВт / 188 л.с.~~4,27~19105~426~21 228~45,2~~212~18 961~2,21~19 325~3,1~8,89~2,16~22~7,21~PowerTechTM 6068H~6~2100~848 Нм (при 1000 об/мин)~416,4~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~Строительная техника~Автогрейдеры~~0~0~0~0~0~~
4742~Автогрейдер John Deere 672G~477~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~6359~/upload/iblock/c05/c0530a37f1d36677ef7ff146b45c29ce.jpg~1250~g~11803~6345~Да~Автогрейдер 672G~~138 кВт / 188 л.с.~~4,27~19105~426~21 228~45,2~~212~18 961~2,21~19 325~3,1~8,89~2,16~22~7,21~PowerTechTM 6068H~6~2100~848 Нм (при 1000 об/мин)~416,4~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~Строительная техника~Автогрейдеры~~0~0~0~0~0~~
